Roll No,Course Code,Slot,Inst name
78971040,ME213,D,Dr. Pravesh Chandra Shukla
78971040,ME334,B,Dr. Anshul faye
78971040,ME372,Q,"Dr. Purnendu das, Dr. Vijay Shantaram Duryodhan"
78971040,ME557,E,Dr. Kaushik Bandhopadhyay
78971050,CS516,C,Dr. Vishwesh Jatala
78971050,EE572,D,Dr. Avishek Adhikary
78971050,LA327,K2,Dr. Sruthi Vinayan
78971050,MT251,B,Prof. Santosh Biswas
78971050,TP605,E,Dr. Suchetan Pal
78971050,TP624,J23,Dr. Rajkumar Eslavath
78971070,CS516,C,Dr. Vishwesh Jatala
78971070,EE572,D,Dr. Avishek Adhikary
78971070,MT251,B,Prof. Santosh Biswas
78971070,TP624,J23,Dr. Rajkumar Eslavath
78971090,CS499,NA,DUGC_CSE
78971090,CS516,C,Dr. Vishwesh Jatala
78971090,CS559,A,Dr. Gaganraj Gupta
78971090,CS607,D,Dr. Sk Subidh Ali
78971090,LA305,K12,Dr. Anubhav Pradhan
78971090,LA354,K3,Dr. Sonal Jha
78971090,TP624,J23,Dr. Rajkumar Eslavath
78971100,CS516,C,Dr. Vishwesh Jatala
78971100,CS559,A,Dr. Gaganraj Gupta
78971100,EE572,D,Dr. Avishek Adhikary
78971100,LA305,K12,Dr. Anubhav Pradhan
78971100,TP624,J23,Dr. Rajkumar Eslavath
78971110,CS516,C,Dr. Vishwesh Jatala
78971110,EE572,D,Dr. Avishek Adhikary
78971110,MT251,B,Prof. Santosh Biswas
78971110,TP605,E,Dr. Suchetan Pal
78971110,TP624,J23,Dr. Rajkumar Eslavath
78971130,CS502,A,Dr. I. Vinod Kumar Reddy
78971130,CS516,C,Dr. Vishwesh Jatala
78971130,EE572,D,Dr. Avishek Adhikary
78971130,MT251,B,Prof. Santosh Biswas
78971130,TP624,J23,Dr. Rajkumar Eslavath
78971140,CS254,A23,Dr. Souradyuti Paul
78971140,CS516,C,Dr. Vishwesh Jatala
78971140,EE572,D,Dr. Avishek Adhikary
78971140,LA365,K3,Dr. Anindita Ghosh
78971140,TP624,J23,Dr. Rajkumar Eslavath
78971150,CS254,A23,Dr. Souradyuti Paul
78971150,CS516,C,Dr. Vishwesh Jatala
78971150,EE572,D,Dr. Avishek Adhikary
78971150,LA315,K1,Ms. Hao Yu Lu
78971150,LA365,K3,Dr. Anindita Ghosh
78971150,TP624,J23,Dr. Rajkumar Eslavath
78971160,CS516,C,Dr. Vishwesh Jatala
78971160,LA303,K1,Ms. Hao Yu Lu
78971160,ME560,B,Dr. Rahul Jain
78971160,ME615,L,Dr. Nagesh Debidas Patil
78971160,MT253,F,Dr. Jose Immanuel R
78971170,CS516,C,Dr. Vishwesh Jatala
78971170,CS552,E,Dr. Rishi Ranjan Singh
78971170,CS559,A,Dr. Gaganraj Gupta
78971170,CS621,B,Dr. Dhiman Saha
78971170,LA365,K3,Dr. Anindita Ghosh
78971170,MA510,G,Dr. Raj Kumar Mistri
78971180,ME557,E,Dr. Kaushik Bandhopadhyay
78971180,ME560,B,Dr. Rahul Jain
78971180,ME653,I,Dr. Vijay Shantaram Duryodhan
78971180,TP624,J23,Dr. Rajkumar Eslavath
78971190,CS550,B,Dr. Rajesh Kumar Mundotiya
78971190,EE572,D,Dr. Avishek Adhikary
78971190,TP605,E,Dr. Suchetan Pal
78971190,TP624,J23,Dr. Rajkumar Eslavath
78971200,LA327,K2,Dr. Sruthi Vinayan
78971200,ME557,E,Dr. Kaushik Bandhopadhyay
78971200,ME560,B,Dr. Rahul Jain
78971200,TP624,J23,Dr. Rajkumar Eslavath
78971210,CS502,A,Dr. I. Vinod Kumar Reddy
78971210,CS516,C,Dr. Vishwesh Jatala
78971210,DS510,"P12, O",Dr. Soumajit Pramanik
78971210,EE572,D,Dr. Avishek Adhikary
78971210,TP624,J23,Dr. Rajkumar Eslavath
78971220,CS516,C,Dr. Vishwesh Jatala
78971220,DS499,NA,DUGC_CSE
78971220,EE572,D,Dr. Avishek Adhikary
78971220,TP605,E,Dr. Suchetan Pal
78971220,TP624,J23,Dr. Rajkumar Eslavath
78971230,CS516,C,Dr. Vishwesh Jatala
78971230,CS559,A,Dr. Gaganraj Gupta
78971230,EE572,D,Dr. Avishek Adhikary
78971230,TP605,E,Dr. Suchetan Pal
78971230,TP624,J23,Dr. Rajkumar Eslavath
78971240,CS516,C,Dr. Vishwesh Jatala
78971240,CS559,A,Dr. Gaganraj Gupta
78971240,EE572,D,Dr. Avishek Adhikary
78971240,LA305,K12,Dr. Anubhav Pradhan
78971240,TP624,J23,Dr. Rajkumar Eslavath
78971250,EE572,D,Dr. Avishek Adhikary
78971250,LA312,G2,Ms. Hao Yu Lu
78971250,LA327,K2,Dr. Sruthi Vinayan
78971250,ME515,E,Dr. Pravesh Chandra Shukla
78971250,ME560,B,Dr. Rahul Jain
78971250,ME653,I,Dr. Vijay Shantaram Duryodhan
78971260,CS254,A23,Dr. Souradyuti Paul
78971260,CS516,C,Dr. Vishwesh Jatala
78971260,EE572,D,Dr. Avishek Adhikary
78971260,LA365,K3,Dr. Anindita Ghosh
78971260,TP624,J23,Dr. Rajkumar Eslavath
78971270,CS254,A23,Dr. Souradyuti Paul
78971270,EE572,D,Dr. Avishek Adhikary
78971270,LA305,K12,Dr. Anubhav Pradhan
78971270,TP624,J23,Dr. Rajkumar Eslavath
78971280,CS502,A,Dr. I. Vinod Kumar Reddy
78971280,CS516,C,Dr. Vishwesh Jatala
78971280,EE572,D,Dr. Avishek Adhikary
78971280,TP605,E,Dr. Suchetan Pal
78971280,TP624,J23,Dr. Rajkumar Eslavath
78971290,CS559,A,Dr. Gaganraj Gupta
78971290,CS621,B,Dr. Dhiman Saha
78971290,DS501,"G, U12",Dr. Rajesh Kumar Mundotiya
78971290,EE572,D,Dr. Avishek Adhikary
78971290,LA303,K1,Ms. Hao Yu Lu
78971290,LA315,K1,Ms. Hao Yu Lu
78971290,TP624,J23,Dr. Rajkumar Eslavath
78971300,ME557,E,Dr. Kaushik Bandhopadhyay
78971300,ME560,B,Dr. Rahul Jain
78971300,ME653,I,Dr. Vijay Shantaram Duryodhan
78971300,TP624,J23,Dr. Rajkumar Eslavath
78971310,CS502,A,Dr. I. Vinod Kumar Reddy
78971310,CS516,C,Dr. Vishwesh Jatala
78971310,DS510,"P12, O",Dr. Soumajit Pramanik
78971310,EE572,D,Dr. Avishek Adhikary
78971310,MT251,B,Prof. Santosh Biswas
78971320,CS550,B,Dr. Rajesh Kumar Mundotiya
78971320,DS501,"G, U12",Dr. Rajesh Kumar Mundotiya
78971320,EE572,D,Dr. Avishek Adhikary
78971320,LA327,K2,Dr. Sruthi Vinayan
78971320,TP624,J23,Dr. Rajkumar Eslavath
78971340,CS254,A23,Dr. Souradyuti Paul
78971340,CS516,C,Dr. Vishwesh Jatala
78971340,DS200,E,Dr. Subhajit Sidhanta
78971340,EE572,D,Dr. Avishek Adhikary
78971340,LA365,K3,Dr. Anindita Ghosh
78971340,TP624,J23,Dr. Rajkumar Eslavath
78971350,CS516,C,Dr. Vishwesh Jatala
78971350,DS251,A,Dr. Soumajit Pramanik
78971350,EE572,D,Dr. Avishek Adhikary
78971350,LA365,K3,Dr. Anindita Ghosh
78971350,TP605,E,Dr. Suchetan Pal
78971350,TP624,J23,Dr. Rajkumar Eslavath
78971360,CS516,C,Dr. Vishwesh Jatala
78971360,CS559,A,Dr. Gaganraj Gupta
78971360,EE572,D,Dr. Avishek Adhikary
78971360,LA327,K2,Dr. Sruthi Vinayan
78971360,TP624,J23,Dr. Rajkumar Eslavath
78971370,CS516,C,Dr. Vishwesh Jatala
78971370,EE572,D,Dr. Avishek Adhikary
78971370,LA365,K3,Dr. Anindita Ghosh
78971370,MT251,B,Prof. Santosh Biswas
78971370,TP605,E,Dr. Suchetan Pal
78971370,TP624,J23,Dr. Rajkumar Eslavath
78971380,CS516,C,Dr. Vishwesh Jatala
78971380,CS552,E,Dr. Rishi Ranjan Singh
78971380,CS559,A,Dr. Gaganraj Gupta
78971380,DS510,"P12, O",Dr. Soumajit Pramanik
78971380,EE572,D,Dr. Avishek Adhikary
78971380,LA327,K2,Dr. Sruthi Vinayan
78971380,LA365,K3,Dr. Anindita Ghosh
78971380,TP624,J23,Dr. Rajkumar Eslavath
78971390,CS516,C,Dr. Vishwesh Jatala
78971390,CS559,A,Dr. Gaganraj Gupta
78971390,EE572,D,Dr. Avishek Adhikary
78971400,CS502,A,Dr. I. Vinod Kumar Reddy
78971400,CS516,C,Dr. Vishwesh Jatala
78971400,EE572,D,Dr. Avishek Adhikary
78971400,LA303,K1,Ms. Hao Yu Lu
78971400,LA315,K1,Ms. Hao Yu Lu
78971400,TP605,E,Dr. Suchetan Pal
78971400,TP624,J23,Dr. Rajkumar Eslavath
78971410,CS254,A23,Dr. Souradyuti Paul
78971410,CS516,C,Dr. Vishwesh Jatala
78971410,EE572,D,Dr. Avishek Adhikary
78971410,LA365,K3,Dr. Anindita Ghosh
78971410,TP624,J23,Dr. Rajkumar Eslavath
78971420,CS516,C,Dr. Vishwesh Jatala
78971420,EE572,D,Dr. Avishek Adhikary
78971420,MT251,B,Prof. Santosh Biswas
78971420,TP605,E,Dr. Suchetan Pal
78971420,TP624,J23,Dr. Rajkumar Eslavath
78971430,CS502,A,Dr. I. Vinod Kumar Reddy
78971430,CS516,C,Dr. Vishwesh Jatala
78971430,CS620,L,Dr. Anand M. Baswade
78971430,EE572,D,Dr. Avishek Adhikary
78971430,TP624,J23,Dr. Rajkumar Eslavath
78971440,CS251,D23,Dr. Vishwesh Jatala
78971440,CS516,C,Dr. Vishwesh Jatala
78971440,LA327,K2,Dr. Sruthi Vinayan
78971440,LA365,K3,Dr. Anindita Ghosh
78971440,TP605,E,Dr. Suchetan Pal
78971440,TP624,J23,Dr. Rajkumar Eslavath
78971450,CS251,D23,Dr. Vishwesh Jatala
78971450,CS502,A,Dr. I. Vinod Kumar Reddy
78971450,CS516,C,Dr. Vishwesh Jatala
78971450,LA327,K2,Dr. Sruthi Vinayan
78971450,TP624,J23,Dr. Rajkumar Eslavath
78971460,CS254,A23,Dr. Souradyuti Paul
78971460,EE572,D,Dr. Avishek Adhikary
78971470,CS254,A23,Dr. Souradyuti Paul
78971470,CS516,C,Dr. Vishwesh Jatala
78971470,DS200,E,Dr. Subhajit Sidhanta
78971470,EE572,D,Dr. Avishek Adhikary
78971470,LA365,K3,Dr. Anindita Ghosh
78971470,TP624,J23,Dr. Rajkumar Eslavath
78971480,CS254,A23,Dr. Souradyuti Paul
78971480,ME560,B,Dr. Rahul Jain
78971480,ME653,I,Dr. Vijay Shantaram Duryodhan
78971500,CS516,C,Dr. Vishwesh Jatala
78971500,EE572,D,Dr. Avishek Adhikary
78971500,MT251,B,Prof. Santosh Biswas
78971500,TP605,E,Dr. Suchetan Pal
78971500,TP624,J23,Dr. Rajkumar Eslavath
78971510,LA327,K2,Dr. Sruthi Vinayan
78971510,ME557,E,Dr. Kaushik Bandhopadhyay
78971510,ME560,B,Dr. Rahul Jain
78971510,PH509,A,Dr. Sudhanwa Patra
78971510,PH512,M,Dr. Sesha Vempati
78971510,PH611,C,Dr. Praveen Kumar
78971510,TP624,J23,Dr. Rajkumar Eslavath
78971520,CS254,A23,Dr. Souradyuti Paul
78971520,CS516,C,Dr. Vishwesh Jatala
78971520,CS554,M,Dr. Souradyuti Paul
78971520,EE572,D,Dr. Avishek Adhikary
78971520,LA365,K3,Dr. Anindita Ghosh
78971520,TP624,J23,Dr. Rajkumar Eslavath
78971530,CS502,A,Dr. I. Vinod Kumar Reddy
78971530,CS516,C,Dr. Vishwesh Jatala
78971530,EE572,D,Dr. Avishek Adhikary
78971530,LA365,K3,Dr. Anindita Ghosh
78971530,TP624,J23,Dr. Rajkumar Eslavath
78971540,CS516,C,Dr. Vishwesh Jatala
78971540,CS559,A,Dr. Gaganraj Gupta
78971540,EE572,D,Dr. Avishek Adhikary
78971540,MT251,B,Prof. Santosh Biswas
78971540,TP624,J23,Dr. Rajkumar Eslavath
78971550,LA315,K1,Ms. Hao Yu Lu
78971550,ME557,E,Dr. Kaushik Bandhopadhyay
78971550,ME560,B,Dr. Rahul Jain
78971550,ME653,I,Dr. Vijay Shantaram Duryodhan
78971570,CS516,C,Dr. Vishwesh Jatala
78971570,CS559,A,Dr. Gaganraj Gupta
78971570,EE572,D,Dr. Avishek Adhikary
78971570,TP605,E,Dr. Suchetan Pal
78971570,TP624,J23,Dr. Rajkumar Eslavath
78971580,CS254,A23,Dr. Souradyuti Paul
78971580,CS516,C,Dr. Vishwesh Jatala
78971580,EE572,D,Dr. Avishek Adhikary
78971580,LA365,K3,Dr. Anindita Ghosh
78971580,TP624,J23,Dr. Rajkumar Eslavath
78971590,CS516,C,Dr. Vishwesh Jatala
78971590,CS607,D,Dr. Sk Subidh Ali
78971590,LA303,K1,Ms. Hao Yu Lu
78971590,LA327,K2,Dr. Sruthi Vinayan
78971590,LA351,J2,Dr. Sruthi Vinayan
78971600,CS554,M,Dr. Souradyuti Paul
78971600,EE352,V23,Dr. Sreejith T. V
78971600,EE572,D,Dr. Avishek Adhikary
78971600,EE575,F,Dr.Shashank Kurm/Dr. Sachin Jain
78971600,EE604,G,Dr. Sreejith T. V
78971600,LA351,J2,Dr. Sruthi Vinayan
78971610,CS516,C,Dr. Vishwesh Jatala
78971610,CS559,A,Dr. Gaganraj Gupta
78971610,EE572,D,Dr. Avishek Adhikary
78971610,MT251,B,Prof. Santosh Biswas
78971610,TP624,J23,Dr. Rajkumar Eslavath
78971620,CS516,C,Dr. Vishwesh Jatala
78971620,LA354,K3,Dr. Sonal Jha
78971620,PH506,D,Dr. Sabyasachi Ghosh
78971620,TP605,E,Dr. Suchetan Pal
78971620,TP624,J23,Dr. Rajkumar Eslavath
78971630,EE572,D,Dr. Avishek Adhikary
78971630,LA303,K1,Ms. Hao Yu Lu
78971630,ME515,E,Dr. Pravesh Chandra Shukla
78971630,ME653,I,Dr. Vijay Shantaram Duryodhan
78971630,TP624,J23,Dr. Rajkumar Eslavath
78971640,ME372,Q,"Dr. Purnendu das, Dr. Vijay Shantaram Duryodhan"
78971640,ME413,C,Dr. Udayraj
78971640,ME557,E,Dr. Kaushik Bandhopadhyay
78971640,ME652,A,Dr. Soumya Gangopadhyay
78971640,PH506,D,Dr. Sabyasachi Ghosh
78971650,CS516,C,Dr. Vishwesh Jatala
78971650,CS552,E,Dr. Rishi Ranjan Singh
78971650,CS559,A,Dr. Gaganraj Gupta
78971650,CS607,D,Dr. Sk Subidh Ali
78971650,CS621,B,Dr. Dhiman Saha
78971650,DS510,"P12, O",Dr. Soumajit Pramanik
78971650,TP624,J23,Dr. Rajkumar Eslavath
78971660,CS254,A23,Dr. Souradyuti Paul
78971660,CS554,M,Dr. Souradyuti Paul
78971660,EE572,D,Dr. Avishek Adhikary
78971670,CS516,C,Dr. Vishwesh Jatala
78971670,CS559,A,Dr. Gaganraj Gupta
78971670,EE572,D,Dr. Avishek Adhikary
78971670,TP605,E,Dr. Suchetan Pal
78971670,TP624,J23,Dr. Rajkumar Eslavath
78971680,EE572,D,Dr. Avishek Adhikary
78971680,ME557,E,Dr. Kaushik Bandhopadhyay
78971680,TP624,J23,Dr. Rajkumar Eslavath
78971700,CS516,C,Dr. Vishwesh Jatala
78971700,EE572,D,Dr. Avishek Adhikary
78971700,MT251,B,Prof. Santosh Biswas
78971700,TP605,E,Dr. Suchetan Pal
78971700,TP624,J23,Dr. Rajkumar Eslavath
78971710,CS499,NA,DUGC_CSE
78971710,CS516,C,Dr. Vishwesh Jatala
78971710,CS559,A,Dr. Gaganraj Gupta
78971710,CS621,B,Dr. Dhiman Saha
78971710,LA303,K1,Ms. Hao Yu Lu
78971710,TP624,J23,Dr. Rajkumar Eslavath
78971720,CS516,C,Dr. Vishwesh Jatala
78971720,EE572,D,Dr. Avishek Adhikary
78971720,MT251,B,Prof. Santosh Biswas
78971720,TP605,E,Dr. Suchetan Pal
78971720,TP624,J23,Dr. Rajkumar Eslavath
78971730,CS516,C,Dr. Vishwesh Jatala
78971730,CS559,A,Dr. Gaganraj Gupta
78971730,EE572,D,Dr. Avishek Adhikary
78971730,TP605,E,Dr. Suchetan Pal
78971730,TP624,J23,Dr. Rajkumar Eslavath
78971740,CS516,C,Dr. Vishwesh Jatala
78971740,EE572,D,Dr. Avishek Adhikary
78971740,TP605,E,Dr. Suchetan Pal
78971740,TP624,J23,Dr. Rajkumar Eslavath
78971750,CS554,M,Dr. Souradyuti Paul
78971750,CS607,D,Dr. Sk Subidh Ali
78971760,CS254,A23,Dr. Souradyuti Paul
78971760,CS516,C,Dr. Vishwesh Jatala
78971760,EE572,D,Dr. Avishek Adhikary
78971760,EE573,H,Dr. Avishek Adhikary
78971760,TP624,J23,Dr. Rajkumar Eslavath
78971770,CS516,C,Dr. Vishwesh Jatala
78971770,EE572,D,Dr. Avishek Adhikary
78971770,LA315,K1,Ms. Hao Yu Lu
78971770,ME557,E,Dr. Kaushik Bandhopadhyay
78971770,TP624,J23,Dr. Rajkumar Eslavath
78971780,CS502,A,Dr. I. Vinod Kumar Reddy
78971780,CS516,C,Dr. Vishwesh Jatala
78971780,EE572,D,Dr. Avishek Adhikary
78971780,LA305,K12,Dr. Anubhav Pradhan
78971780,TP624,J23,Dr. Rajkumar Eslavath
78971790,EE572,D,Dr. Avishek Adhikary
78971790,LA327,K2,Dr. Sruthi Vinayan
78971790,ME515,E,Dr. Pravesh Chandra Shukla
78971790,MT253,F,Dr. Jose Immanuel R
78971790,TP624,J23,Dr. Rajkumar Eslavath
78971800,EE572,D,Dr. Avishek Adhikary
78971800,LA327,K2,Dr. Sruthi Vinayan
78971800,ME557,E,Dr. Kaushik Bandhopadhyay
78971800,ME560,B,Dr. Rahul Jain
78971800,TP624,J23,Dr. Rajkumar Eslavath
78972160,PH799,NA,DPGC_PH
78972200,PH799,NA,DPGC_PH
78980010,CS799,NA,DUGC_CSE
78980030,CY799,NA,DPGC_CY
78980040,LA799,NA,DPGC_LA
78980070,MA799,NA,DPGC MA
78980080,DS799,NA,DPGC_CSE
78980090,PH799,NA,DPGC_PH
78980100,EE799,NA,DPGC_EE
78980110,ME799,NA,DUGC_ME
78980120,LA799,NA,DPGC_LA
78980130,CS799,NA,DUGC_CSE
78980140,PH799,NA,DPGC_PH
78980150,PH799,NA,DPGC_PH
78980160,CY799,NA,DPGC_CY
78980170,MA799,NA,DPGC MA
78980180,CY799,NA,DPGC_CY
78980190,PH799,NA,DPGC_PH
78980210,LA799,NA,DPGC_LA
78980230,ME799,NA,DUGC_ME
78980510,PH799,NA,DPGC_PH
78230010,AA102,NA,Dr. Purnendu Das
78230010,CS550,B,Dr. Rajesh Kumar Mundotiya
78230010,CS559,A,Dr. Gaganraj Gupta
78230010,DS100,NA,Dr. Sk Subidh Ali
78230010,DS510,"P12, O",Dr. Soumajit Pramanik
78230010,PH506,D,Dr. Sabyasachi Ghosh
78230010,TP624,J23,Dr. Rajkumar Eslavath
78230020,AA102,NA,Dr. Purnendu Das
78230020,CS559,A,Dr. Gaganraj Gupta
78230020,LA365,K3,Dr. Anindita Ghosh
78230020,ME334,B,Dr. Anshul faye
78230020,ME372,Q,"Dr. Purnendu das, Dr. Vijay Shantaram Duryodhan"
78230020,ME413,C,Dr. Udayraj
78230020,ME615,L,Dr. Nagesh Debidas Patil
78230020,TP624,J23,Dr. Rajkumar Eslavath
78230030,AA102,NA,Dr. Purnendu Das
78230030,CS550,B,Dr. Rajesh Kumar Mundotiya
78230030,CS554,M,Dr. Souradyuti Paul
78230030,EE352,V23,Dr. Sreejith T. V
78230030,EE353,R23,Dr. Nikhil Chander
78230030,EE371,NA,Dr. Avishek Adhikary
78230030,EE573,H,Dr. Avishek Adhikary
78230030,PH506,D,Dr. Sabyasachi Ghosh
78230030,TP624,J23,Dr. Rajkumar Eslavath
78230040,AA102,NA,Dr. Purnendu Das
78230040,CA100,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
78230040,CS300,I,Dr. Amit Kumar Dhar
78230040,CS516,C,Dr. Vishwesh Jatala
78230040,CS554,M,Dr. Souradyuti Paul
78230040,CS621,B,Dr. Dhiman Saha
78230040,LA365,K3,Dr. Anindita Ghosh
78230040,PH506,D,Dr. Sabyasachi Ghosh
78230050,AA102,NA,Dr. Purnendu Das
78230050,CS550,B,Dr. Rajesh Kumar Mundotiya
78230050,CS554,M,Dr. Souradyuti Paul
78230050,CS559,A,Dr. Gaganraj Gupta
78230050,DS510,"P12, O",Dr. Soumajit Pramanik
78230050,PH506,D,Dr. Sabyasachi Ghosh
78230050,TP624,J23,Dr. Rajkumar Eslavath
78230060,AA102,NA,Dr. Purnendu Das
78230060,CS300,I,Dr. Amit Kumar Dhar
78230060,CS554,M,Dr. Souradyuti Paul
78230060,CS559,A,Dr. Gaganraj Gupta
78230060,DS200,E,Dr. Subhajit Sidhanta
78230060,PH506,D,Dr. Sabyasachi Ghosh
78230060,TP624,J23,Dr. Rajkumar Eslavath
78230070,AA102,NA,Dr. Purnendu Das
78230070,CS300,I,Dr. Amit Kumar Dhar
78230070,CS502,A,Dr. I. Vinod Kumar Reddy
78230070,CS552,E,Dr. Rishi Ranjan Singh
78230070,CS554,M,Dr. Souradyuti Paul
78230070,CS607,D,Dr. Sk Subidh Ali
78230070,TP624,J23,Dr. Rajkumar Eslavath
78230080,AA102,NA,Dr. Purnendu Das
78230080,LA365,K3,Dr. Anindita Ghosh
78230080,ME334,B,Dr. Anshul faye
78230080,ME372,Q,"Dr. Purnendu das, Dr. Vijay Shantaram Duryodhan"
78230080,ME413,C,Dr. Udayraj
78230080,ME515,E,Dr. Pravesh Chandra Shukla
78230080,ME652,A,Dr. Soumya Gangopadhyay
78230080,TP624,J23,Dr. Rajkumar Eslavath
78230090,AA102,NA,Dr. Purnendu Das
78230090,CS300,I,Dr. Amit Kumar Dhar
78230090,CS516,C,Dr. Vishwesh Jatala
78230090,CS554,M,Dr. Souradyuti Paul
78230090,CS559,A,Dr. Gaganraj Gupta
78230090,PH506,D,Dr. Sabyasachi Ghosh
78230090,TP624,J23,Dr. Rajkumar Eslavath
78230100,AA102,NA,Dr. Purnendu Das
78230100,CS101,NA,Dr. Rishi Ranjan Singh
78230100,CS102,NA,Dr. Amit Kumar Dhar
78230100,CS554,M,Dr. Souradyuti Paul
78230100,CS559,A,Dr. Gaganraj Gupta
78230100,EE352,V23,Dr. Sreejith T. V
78230100,EE353,R23,Dr. Nikhil Chander
78230100,EE371,NA,Dr. Avishek Adhikary
78230100,EE572,D,Dr. Avishek Adhikary
78230100,TP624,J23,Dr. Rajkumar Eslavath
78230110,AA102,NA,Dr. Purnendu Das
78230110,CS300,I,Dr. Amit Kumar Dhar
78230110,CS554,M,Dr. Souradyuti Paul
78230110,CS559,A,Dr. Gaganraj Gupta
78230110,CS621,B,Dr. Dhiman Saha
78230110,LA365,K3,Dr. Anindita Ghosh
78230110,TP624,J23,Dr. Rajkumar Eslavath
78230120,AA102,NA,Dr. Purnendu Das
78230120,CS300,I,Dr. Amit Kumar Dhar
78230120,CS554,M,Dr. Souradyuti Paul
78230120,CS559,A,Dr. Gaganraj Gupta
78230120,DS200,E,Dr. Subhajit Sidhanta
78230120,PH506,D,Dr. Sabyasachi Ghosh
78230120,TP624,J23,Dr. Rajkumar Eslavath
78230130,ME334,B,Dr. Anshul faye
78230130,ME372,Q,"Dr. Purnendu das, Dr. Vijay Shantaram Duryodhan"
78230130,ME413,C,Dr. Udayraj
78230130,ME499,NA,DUGC_ME
78230130,ME615,L,Dr. Nagesh Debidas Patil
78230130,PH506,D,Dr. Sabyasachi Ghosh
78230130,TP624,J23,Dr. Rajkumar Eslavath
78230140,AA102,NA,Dr. Purnendu Das
78230140,CS254,A23,Dr. Souradyuti Paul
78230140,LA365,K3,Dr. Anindita Ghosh
78230140,ME334,B,Dr. Anshul faye
78230140,ME372,Q,"Dr. Purnendu das, Dr. Vijay Shantaram Duryodhan"
78230140,ME413,C,Dr. Udayraj
78230140,ME515,E,Dr. Pravesh Chandra Shukla
78230140,PH506,D,Dr. Sabyasachi Ghosh
78230160,AA102,NA,Dr. Purnendu Das
78230160,ME334,B,Dr. Anshul faye
78230160,ME372,Q,"Dr. Purnendu das, Dr. Vijay Shantaram Duryodhan"
78230160,ME615,L,Dr. Nagesh Debidas Patil
78230160,ME652,A,Dr. Soumya Gangopadhyay
78230160,PH506,D,Dr. Sabyasachi Ghosh
78230160,TP624,J23,Dr. Rajkumar Eslavath
78230170,AA102,NA,Dr. Purnendu Das
78230170,CS559,A,Dr. Gaganraj Gupta
78230170,EE352,V23,Dr. Sreejith T. V
78230170,EE353,R23,Dr. Nikhil Chander
78230170,EE371,NA,Dr. Avishek Adhikary
78230170,EE572,D,Dr. Avishek Adhikary
78230170,EE573,H,Dr. Avishek Adhikary
78230170,LA315,K1,Ms. Hao Yu Lu
78230170,LA327,K2,Dr. Sruthi Vinayan
78230170,LA354,K3,Dr. Sonal Jha
78230170,TP624,J23,Dr. Rajkumar Eslavath
78230180,AA102,NA,Dr. Purnendu Das
78230180,CS254,A23,Dr. Souradyuti Paul
78230180,CS550,B,Dr. Rajesh Kumar Mundotiya
78230180,EE352,V23,Dr. Sreejith T. V
78230180,EE353,R23,Dr. Nikhil Chander
78230180,EE371,NA,Dr. Avishek Adhikary
78230180,EE573,H,Dr. Avishek Adhikary
78230180,PH506,D,Dr. Sabyasachi Ghosh
78230180,TP624,J23,Dr. Rajkumar Eslavath
78230190,AA102,NA,Dr. Purnendu Das
78230190,CS516,C,Dr. Vishwesh Jatala
78230190,CS550,B,Dr. Rajesh Kumar Mundotiya
78230190,CS554,M,Dr. Souradyuti Paul
78230190,CS559,A,Dr. Gaganraj Gupta
78230190,DS510,"P12, O",Dr. Soumajit Pramanik
78230190,TP624,J23,Dr. Rajkumar Eslavath
78230200,CS300,I,Dr. Amit Kumar Dhar
78230200,CS502,A,Dr. I. Vinod Kumar Reddy
78230200,CS552,E,Dr. Rishi Ranjan Singh
78230200,CS554,M,Dr. Souradyuti Paul
78230200,CS607,D,Dr. Sk Subidh Ali
78230200,LA365,K3,Dr. Anindita Ghosh
78230210,AA102,NA,Dr. Purnendu Das
78230210,CS300,I,Dr. Amit Kumar Dhar
78230210,CS502,A,Dr. I. Vinod Kumar Reddy
78230210,CS516,C,Dr. Vishwesh Jatala
78230210,CS554,M,Dr. Souradyuti Paul
78230210,PH506,D,Dr. Sabyasachi Ghosh
78230210,TP624,J23,Dr. Rajkumar Eslavath
78230220,AA102,NA,Dr. Purnendu Das
78230220,LA365,K3,Dr. Anindita Ghosh
78230220,ME334,B,Dr. Anshul faye
78230220,ME372,Q,"Dr. Purnendu das, Dr. Vijay Shantaram Duryodhan"
78230220,ME615,L,Dr. Nagesh Debidas Patil
78230220,ME652,A,Dr. Soumya Gangopadhyay
78230220,PH506,D,Dr. Sabyasachi Ghosh
78230220,TP624,J23,Dr. Rajkumar Eslavath
78230230,AA102,NA,Dr. Purnendu Das
78230230,CS300,I,Dr. Amit Kumar Dhar
78230230,CS554,M,Dr. Souradyuti Paul
78230230,CS559,A,Dr. Gaganraj Gupta
78230230,DS200,E,Dr. Subhajit Sidhanta
78230230,PH506,D,Dr. Sabyasachi Ghosh
78230230,TP624,J23,Dr. Rajkumar Eslavath
78230250,AA102,NA,Dr. Purnendu Das
78230250,CS554,M,Dr. Souradyuti Paul
78230250,EE352,V23,Dr. Sreejith T. V
78230250,EE353,R23,Dr. Nikhil Chander
78230250,EE371,NA,Dr. Avishek Adhikary
78230250,EE499,NA,DUGC_EE
78230250,EE572,D,Dr. Avishek Adhikary
78230250,EE573,H,Dr. Avishek Adhikary
